"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"1973","Croatia","Total","Females","Number",":",""
"1973","Italy","Total","Total","Number","54 574 111",""
"1973","Italy","Total","Males","Number","26 677 131",""
"1973","Italy","Total","Females","Number","27 896 980",""
"1973","Cyprus","Total","Total","Number","631 778",""
"1973","Cyprus","Total","Males","Number","312 566",""
"1973","Cyprus","Total","Females","Number","319 212",""
"1973","Latvia","Total","Total","Number","2 404 995",""
"1973","Latvia","Total","Males","Number","1 103 390",""
"1973","Latvia","Total","Females","Number","1 301 605",""
"1973","Lithuania","Total","Total","Number","3 229 598",""
"1973","Lithuania","Total","Males","Number","1 518 957",""
"1973","Lithuania","Total","Females","Number","1 710 641",""
"1973","Luxembourg","Total","Total","Number","348 200",""
"1973","Luxembourg","Total","Males","Number","171 530",""
"1973","Luxembourg","Total","Females","Number","176 670",""
"1973","Hungary","Total","Total","Number","10 415 626",""
"1973","Hungary","Total","Males","Number","5 050 271",""
"1973","Hungary","Total","Females","Number","5 365 355",""
"1973","Malta","Total","Total","Number",":",""
"1973","Malta","Total","Males","Number",":",""
"1973","Malta","Total","Females","Number",":",""
"1973","Netherlands","Total","Total","Number","13 387 623",""
"1973","Netherlands","Total","Males","Number","6 675 531",""
"1973","Netherlands","Total","Females","Number","6 712 092",""
"1973","Austria","Total","Total","Number","7 566 469",""
"1973","Austria","Total","Males","Number","3 575 804",""
"1973","Austria","Total","Females","Number","3 990 665",""
"1973","Poland","Total","Total","Number","33 202 300",""
"1973","Poland","Total","Males","Number",":",""
"1973","Poland","Total","Females","Number",":",""
"1973","Portugal","Total","Total","Number","8 636 600",""
"1973","Portugal","Total","Males","Number","4 080 040",""
"1973","Portugal","Total","Females","Number","4 556 560",""
"1973","Romania","Total","Total","Number","20 753 972",""
"1973","Romania","Total","Males","Number","10 203 307",""
"1973","Romania","Total","Females","Number","10 550 665",""
"1973","Slovenia","Total","Total","Number","1 759 584",""
"1973","Slovenia","Total","Males","Number",":",""
"1973","Slovenia","Total","Females","Number",":",""
"1973","Slovakia","Total","Total","Number","4 618 236",""
"1973","Slovakia","Total","Males","Number","2 277 139",""
"1973","Slovakia","Total","Females","Number","2 341 097",""
"1973","Finland","Total","Total","Number","4 653 401",""
"1973","Finland","Total","Males","Number","2 249 051",""
"1973","Finland","Total","Females","Number","2 404 350",""
"1973","Sweden","Total","Total","Number","8 129 161",""
"1973","Sweden","Total","Males","Number","4 051 331",""
"1973","Sweden","Total","Females","Number","4 077 830",""
"1973","United Kingdom","Total","Total","Number","56 159 785",""
"1973","United Kingdom","Total","Males","Number","27 295 535",""
"1973","United Kingdom","Total","Females","Number","28 864 250",""
"1973","Iceland","Total","Total","Number","210 912",""
"1973","Iceland","Total","Males","Number","106 569",""
"1973","Iceland","Total","Females","Number","104 343",""
"1973","Liechtenstein","Total","Total","Number","22 414",""
"1973","Liechtenstein","Total","Males","Number","11 116",""
"1973","Liechtenstein","Total","Females","Number","11 298",""
"1973","Norway","Total","Total","Number","3 948 234",""
"1973","Norway","Total","Males","Number","1 962 964",""
"1973","Norway","Total","Females","Number","1 985 270",""
"1973","Switzerland","Total","Total","Number","6 288 168",""
"1973","Switzerland","Total","Males","Number","3 070 840",""
"1973","Switzerland","Total","Females","Number","3 217 328",""
"1973","Montenegro","Total","Total","Number",":",""
"1973","Montenegro","Total","Males","Number",":",""
"1973","Montenegro","Total","Females","Number",":",""
"1973","North Macedonia","Total","Total","Number","1 692 113",""
"1973","North Macedonia","Total","Males","Number",":",""
"1973","North Macedonia","Total","Females","Number",":",""
"1973","Albania","Total","Total","Number","2 270 891",""
"1973","Albania","Total","Males","Number",":",""
"1973","Albania","Total","Females","Number",":",""
"1973","Serbia","Total","Total","Number",":",""
"1973","Serbia","Total","Males","Number",":",""
"1973","Serbia","Total","Females","Number",":",""
"1973","Turkey","Total","Total","Number","37 508 880",""
"1973","Turkey","Total","Males","Number","19 129 621",""
"1973","Turkey","Total","Females","Number","18 379 259",""
"1973","Andorra","Total","Total","Number",":",""
"1973","Andorra","Total","Males","Number",":",""
"1973","Andorra","Total","Females","Number",":",""
"1973","Belarus","Total","Total","Number",":",""
"1973","Belarus","Total","Males","Number",":",""
"1973","Belarus","Total","Females","Number",":",""
"1973","Bosnia and Herzegovina","Total","Total","Number","3 845 048",""
"1973","Bosnia and Herzegovina","Total","Males","Number",":",""
"1973","Bosnia and Herzegovina","Total","Females","Number",":",""
"1973","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":",""
"1973","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1973","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1973","Moldova","Total","Total","Number",":",""
"1973","Moldova","Total","Males","Number",":",""
"1973","Moldova","Total","Females","Number",":",""
"1973","Monaco","Total","Total","Number",":",""
"1973","Monaco","Total","Males","Number",":",""
"1973","Monaco","Total","Females","Number",":",""
"1973","Russia","Total","Total","Number",":",""
"1973","Russia","Total","Males","Number",":",""
"1973","Russia","Total","Females","Number",":",""
"1973","San Marino","Total","Total","Number",":",""
"1973","San Marino","Total","Males","Number",":",""
"1973","San Marino","Total","Females","Number",":",""
"1973","Ukraine","Total","Total","Number",":",""
"1973","Ukraine","Total","Males","Number",":",""
"1973","Ukraine","Total","Females","Number",":",""
"1973","Armenia","Total","Total","Number",":",""
"1973","Armenia","Total","Males","Number",":",""
"1973","Armenia","Total","Females","Number",":",""
"1973","Azerbaijan","Total","Total","Number",":",""
"1973","Azerbaijan","Total","Males","Number",":",""
"1973","Azerbaijan","Total","Females","Number",":",""
"1973","Georgia","Total","Total","Number",":",""
"1973","Georgia","Total","Males","Number",":",""
"1973","Georgia","Total","Females","Number",":",""
"1974","Belgium","Total","Total","Number","9 756 590",""
"1974","Belgium","Total","Males","Number","4 774 403",""
"1974","Belgium","Total","Females","Number","4 982 187",""
"1974","Bulgaria","Total","Total","Number","8 647 440",""
"1974","Bulgaria","Total","Males","Number","4 319 642",""
"1974","Bulgaria","Total","Females","Number","4 327 798",""
"1974","Czechia","Total","Total","Number","9 953 230",""
"1974","Czechia","Total","Males","Number","4 821 712",""
"1974","Czechia","Total","Females","Number","5 131 518",""
"1974","Denmark","Total","Total","Number","5 036 184",""
"1974","Denmark","Total","Males","Number","2 498 164",""
"1974","Denmark","Total","Females","Number","2 538 020",""
"1974","Germany including former GDR","Total","Total","Number","79 052 630",""
"1974","Germany including former GDR","Total","Males","Number","37 565 088",""
"1974","Germany including former GDR","Total","Females","Number","41 487 542",""
"1974","Estonia","Total","Total","Number","1 412 265",""
"1974","Estonia","Total","Males","Number","650 352",""
"1974","Estonia","Total","Females","Number","761 913",""
"1974","Ireland","Total","Total","Number","3 111 100",""
"1974","Ireland","Total","Males","Number","1 563 000",""
"1974","Ireland","Total","Females","Number","1 548 100",""
"1974","Greece","Total","Total","Number","8 937 890",""
"1974","Greece","Total","Males","Number","4 377 238",""
"1974","Greece","Total","Females","Number","4 560 652",""
"1974","Spain","Total","Total","Number","35 177 294",""
"1974","Spain","Total","Males","Number","17 220 063",""
"1974","Spain","Total","Females","Number","17 957 231",""
"1974","France","Total","Total","Number",":",""
"1974","France","Total","Males","Number",":",""
"1974","France","Total","Females","Number",":",""
"1974","France (metropolitan)","Total","Total","Number","52 320 725",""
"1974","France (metropolitan)","Total","Males","Number","25 629 845",""
"1974","France (metropolitan)","Total","Females","Number","26 690 880",""
"1974","Croatia","Total","Total","Number","4 480 592",""
"1974","Croatia","Total","Males","Number",":",""
"1974","Croatia","Total","Females","Number",":",""
"1974","Italy","Total","Total","Number","54 928 700",""
"1974","Italy","Total","Males","Number","26 840 113",""
"1974","Italy","Total","Females","Number","28 088 587",""
"1974","Cyprus","Total","Total","Number","637 800",""
"1974","Cyprus","Total","Males","Number","315 500",""
"1974","Cyprus","Total","Females","Number","322 300",""
"1974","Latvia","Total","Total","Number","2 426 642",""
"1974","Latvia","Total","Males","Number","1 114 094",""
"1974","Latvia","Total","Females","Number","1 312 548",""
"1974","Lithuania","Total","Total","Number","3 259 277",""
"1974","Lithuania","Total","Males","Number","1 534 024",""
"1974","Lithuania","Total","Females","Number","1 725 253",""
"1974","Luxembourg","Total","Total","Number","352 700",""
"1974","Luxembourg","Total","Males","Number","174 210",""
"1974","Luxembourg","Total","Females","Number","178 490",""
"1974","Hungary","Total","Total","Number","10 448 484",""
"1974","Hungary","Total","Males","Number","5 066 834",""
"1974","Hungary","Total","Females","Number","5 381 650",""
"1974","Malta","Total","Total","Number",":",""
"1974","Malta","Total","Males","Number",":",""
"1974","Malta","Total","Females","Number",":",""
"1974","Netherlands","Total","Total","Number","13 491 020",""
"1974","Netherlands","Total","Males","Number","6 722 096",""
"1974","Netherlands","Total","Females","Number","6 768 924",""
"1974","Austria","Total","Total","Number","7 605 760",""
"1974","Austria","Total","Males","Number","3 599 383",""
"1974","Austria","Total","Females","Number","4 006 377",""
"1974","Poland","Total","Total","Number","33 512 100",""
"1974","Poland","Total","Males","Number",":",""
"1974","Poland","Total","Females","Number",":",""
"1974","Portugal","Total","Total","Number","8 629 600",""
"1974","Portugal","Total","Males","Number","4 060 920",""
"1974","Portugal","Total","Females","Number","4 568 680",""
"1974","Romania","Total","Total","Number","20 917 390",""
"1974","Romania","Total","Males","Number","10 289 614",""
"1974","Romania","Total","Females","Number","10 627 776",""
"1974","Slovenia","Total","Total","Number","1 773 809",""
"1974","Slovenia","Total","Males","Number",":",""
"1974","Slovenia","Total","Females","Number",":",""
"1974","Slovakia","Total","Total","Number","4 664 653",""
"1974","Slovakia","Total","Males","Number","2 299 103",""
"1974","Slovakia","Total","Females","Number","2 365 550",""
"1974","Finland","Total","Total","Number","4 678 761",""
"1974","Finland","Total","Males","Number","2 262 142",""
"1974","Finland","Total","Females","Number","2 416 619",""
"1974","Sweden","Total","Total","Number","8 143 463",""
"1974","Sweden","Total","Males","Number","4 053 982",""
"1974","Sweden","Total","Females","Number","4 089 481",""
"1974","United Kingdom","Total","Total","Number","56 229 268",""
"1974","United Kingdom","Total","Males","Number","27 340 202",""
"1974","United Kingdom","Total","Females","Number","28 889 066",""
"1974","Iceland","Total","Total","Number","213 722",""
"1974","Iceland","Total","Males","Number","107 996",""
"1974","Iceland","Total","Females","Number","105 726",""
"1974","Liechtenstein","Total","Total","Number","23 156",""
"1974","Liechtenstein","Total","Males","Number","11 516",""
"1974","Liechtenstein","Total","Females","Number","11 640",""
"1974","Norway","Total","Total","Number","3 972 990",""
"1974","Norway","Total","Males","Number","1 974 512",""
"1974","Norway","Total","Females","Number","1 998 478",""
"1974","Switzerland","Total","Total","Number","6 326 525",""
"1974","Switzerland","Total","Males","Number","3 086 951",""
"1974","Switzerland","Total","Females","Number","3 239 574",""
"1974","Montenegro","Total","Total","Number",":",""
"1974","Montenegro","Total","Males","Number",":",""
"1974","Montenegro","Total","Females","Number",":",""
"1974","North Macedonia","Total","Total","Number","1 717 090",""
"1974","North Macedonia","Total","Males","Number",":",""
"1974","North Macedonia","Total","Females","Number",":",""
"1974","Albania","Total","Total","Number","2 322 613",""
"1974","Albania","Total","Males","Number",":",""
"1974","Albania","Total","Females","Number",":",""
"1974","Serbia","Total","Total","Number",":",""
"1974","Serbia","Total","Males","Number",":",""
"1974","Serbia","Total","Females","Number",":",""
"1974","Turkey","Total","Total","Number","38 490 106",""
"1974","Turkey","Total","Males","Number","19 682 106",""
"1974","Turkey","Total","Females","Number","18 808 000",""
"1974","Andorra","Total","Total","Number",":",""
"1974","Andorra","Total","Males","Number",":",""
"1974","Andorra","Total","Females","Number",":",""
